song_id	difficulty	play_type	best_clear_lamp	best_ex_score	best_miss_count1000	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3008	3	DP	6	EX HARD CLEAR	1498	10	true	2026/09/19 20:46:03
3008	4	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3008	4	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3009	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3009	0	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3009	1	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3009	1	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3009	2	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3009	2	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3009	3	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3009	3	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3009	4	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3009	4	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3010	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3010	0	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3010	1	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3010	1	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3010	2	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3010	2	DP	6	EX HARD CLEAR	1754	16	true	2026/09/19 20:46:03
3010	3	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3010	3	DP	6	EX HARD CLEAR	1782	11	true	2026/09/19 20:46:03
3010	4	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3010	4	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3011	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3011	0	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3011	1	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3011	1	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3011	2	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
